image	C:/Users/avirm/Documents/Research/Image 18/AB (101).tif
intensity-scaling	0
gaussian-std	1.35
ridge-threshold	0.0038
maximum-foreground	65535
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	12
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.006
beta	0.24
gamma	2
external-factor	2.2
stretch-factor	0.15
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
0           0     250.305       159.4           0       15047     12773.9
0           1     250.933     160.179           0     16128.9     12549.9
0           2     251.564     160.956           0     15927.7     13201.2
0           3       252.2     161.729           0       16239     13373.1
0           4     252.834     162.504           0     17273.7     13885.7
0           5     253.456     163.287           0     17171.8     13612.9
0           6     254.063     164.084           0     18212.2     13420.8
0           7     254.658     164.888           0     18833.3     13401.8
0           8     255.257     165.691           0     18913.1     13615.4
0           9     255.863     166.487           0     17730.9     13866.4
0          10     256.477     167.278           0     17139.8     14265.6
0          11     257.108     168.054           0     17783.9     14153.5
0          12     257.745     168.827           0     17719.9       13869
0          13     258.382     169.599           0     17692.8     14276.1
0          14     259.018     170.371           0     17268.7       13663
0          15     259.658     171.141           0     18496.4     14180.1
0          16     260.305     171.905           0     18912.6     14132.6
0          17     260.964     172.658           0     20353.2     13749.4
0          18     261.636       173.4           0     20797.8     14441.2
0          19     262.326     174.124           0     21661.1     14848.5
0          20     263.039     174.827           0     21771.2     15148.2
0          21     263.775     175.506           0     22349.2     14975.3
0          22     264.537     176.155           0     24769.6       14567
0          23     265.323     176.774           0     23402.9     15206.8
0          24     266.129     177.369           0     23185.1     15626.3
0          25     266.947     177.945           0       25052     16243.2
0          26     267.771     178.513           0     22506.8     16680.4
0          27     268.596     179.079           0     22709.9     16589.6
0          28     269.423     179.644           0     21187.4     16489.7
0          29     270.254     180.201           0     20734.6     16601.7
0          30     271.096     180.743           0     22092.5       17308
0          31     271.949     181.267           0     21529.9     17537.7
0          32     272.808      181.78           0     21751.2     17006.5
0          33     273.665     182.297           0     22410.9     16507.1
0          34     274.512      182.83           0     22121.3     16768.7
0          35     275.346     183.384           0     22927.5     18110.6
0          36     276.168     183.954           0     24210.7     19620.6
0          37     276.989     184.528           0     26398.7     20821.9
0          38     277.818     185.089           0     27111.7     20620.2
0          39     278.669     185.616           0     27826.8     20357.4
0          40     279.548     186.094           0     28734.6     20060.6
0          41     280.459     186.509           0     29841.3       19463
0          42     281.401     186.845           0     31589.1     20408.2
0          43      282.37     187.097           0     32768.2     22588.3
0          44     283.354     187.279           0     31537.3     24334.2
0          45     284.343     187.432           0     29114.7     25222.5
0          46      285.33     187.601           0     28788.1     24118.9
0          47     286.308     187.812           0     29951.7     21892.1
0          48     287.276     188.066           0     30722.9     19630.2
0          49     288.233      188.36           0     37072.2     18852.2
0          50     289.177     188.693           0     43001.5     19307.6
0          51     290.107     189.063           0     47960.1     18782.9
0          52     291.026     189.459           0     46034.1     18119.9
0          53     291.936     189.877           0       46576     17619.5
0          54      292.84     190.307           0     47208.2     16768.9
0          55     293.745     190.735           0     48710.5     16419.5
0          56     294.654     191.153           0     46148.8     16533.8
0          57     295.571     191.553           0     41724.2     16633.3
0          58     296.495      191.94           0     42126.7     17049.2
0          59     297.421     192.318           0     40068.1     17308.8
0          60     298.351     192.688           0     38310.5     18165.7
0          61     299.283     193.054           0       38054     18039.8
0          62     300.218     193.411           0     37708.4     17808.8
0          63     301.157     193.758           0     38409.7     17222.2
0          64     302.099     194.096           0     38590.5     16835.1
0          65     303.044     194.426           0       36635     16325.3
0          66     303.989     194.755           0     34857.4     16254.2
0          67     304.931     195.095           0     34112.2     16303.8
0          68     305.867     195.448           0     29969.9     16047.9
0          69     306.799     195.814           0     27503.4     16137.7
0          70     307.728     196.187           0     25618.4     16101.4
0          71     308.657     196.559           0     26082.3     15878.9
0          72     309.587     196.928           0     27557.2     15644.2
0          73     310.519     197.295           0     26820.7     15384.8
0          74     311.449     197.664           0     27108.5     15367.1
0          75     312.376     198.041           0     26618.5     14967.1
0          76     313.299     198.428           0     23240.4     14641.8
0          77     314.221     198.818           0     21484.4     14338.6
0          78     315.144     199.205           0     22584.6       13955
0          79     316.072     199.579           0     23760.1     13754.3
0          80     317.007     199.937           0     23759.2     13640.7
0          81     317.949     200.277           0     20749.5     13864.7
0          82     318.897     200.598           0     19801.7       13963
0          83     319.849     200.907           0     19869.6     14032.3
0          84     320.801     201.217           0     19906.7     14195.4
0          85      321.75     201.535           0       18638     13675.4
0          86     322.694     201.867           0     19647.9     13715.6
0          87     323.634     202.209           0     19441.4     13254.8
0          88     324.575     202.551           0       19281     13332.5
0          89     325.519     202.884           0     19561.9     13546.8
0          90     326.467     203.205           0     19317.2     13602.7
0          91      327.42     203.513           0       19180       13630
0          92     328.373     203.816           0     20030.2     13609.5
0          93     329.325     204.126           0     20938.2     13626.6
0          94     330.272      204.45           0     21831.4     13334.2
0          95     331.213     204.793           0     23438.6     13585.3
0          96     332.146     205.155           0     22748.3     13739.3
0          97     333.072     205.533           0     21363.7     13758.8
0          98     333.993     205.925           0       21198     13672.6
0          99     334.909      206.33           0     21520.7     14115.9
0         100     335.822     206.739           0     21732.3     14916.4
0         101     336.739     207.141           0       21511     15337.1
0         102     337.666      207.52           0     19756.9     15378.8
0         103     338.605     207.866           0     18828.9     14982.4
0         104     339.554     208.182           0     19010.5     14227.5
0         105     340.512     208.474           0     19879.1     14176.7
0         106     341.473     208.752           0     20560.7     14392.1
0         107     342.435     209.028           0     21509.7     14326.6
0         108     343.396      209.31           0     21802.4     14018.1
0         109     344.353     209.603           0     23662.3     13705.3
0         110     345.306     209.909           0     24712.8     13332.2
0         111     346.256     210.223           0     25602.4     13095.2
0         112     347.205     210.541           0     26183.9     12584.1
0         113     348.151     210.868           0     27547.9     12225.1
0         114     349.093     211.208           0     28655.4     11987.4
0         115      350.03     211.559           0     27447.2     11335.9
0         116     350.964      211.92           0     28015.5     10847.1
0         117     351.898     212.279           0     27203.7     10150.1
0         118     352.838     212.622           0     27473.4     9473.58
0         119     353.787     212.942           0     29629.4     8935.06
0         120     354.743     213.237           0     30723.5      8524.5
0         121     355.708     213.502           0     28757.9     7791.95
0         122     356.682     213.735           0     27252.2     7197.94
0         123     357.662     213.935           0     28292.2     6876.19
0         124      358.65       214.1           0     27484.4     6511.36
0         125     359.642     214.232           0     25993.1     6480.63
0         126     360.637     214.341           0     25595.4     6452.45
0         127     361.634     214.431           0     25281.1     6355.33
0         128     362.632     214.499           0     24238.4     6404.02
0         129     363.632      214.54           0     23777.3     6571.83
0         130     364.633     214.535           0     24494.7     6635.29
0         131     365.631     214.461           0     22972.6     6618.76
0         132     366.618     214.292           0     21329.6     6585.54
0         133     367.578     214.009           0     20525.2     6603.17
0         134     368.496      213.61           0     19599.6     6733.17
0         135     369.372     213.126           0       19027     7563.13
0         136     370.212     212.583           0     17942.7     8908.86
0         137     371.032     212.009           0     19055.4     9976.17
0         138     371.849     211.429           0     18643.5     10944.6
0         139     372.678     210.869           0     18447.4     12081.8
0         140     373.532     210.348           0     18413.5     12659.9
0         141     374.419     209.884           0     18006.2     13244.5
0         142     375.343     209.498           0     17871.9     13826.9
0         143     376.302     209.213           0     18065.6     13951.7
0         144     377.289     209.042           0     18524.4     14534.1
0         145     378.287     208.976           0     18215.9     13800.1
0         146     379.288     208.974           0     18125.4       13370
0         147     380.289      208.97           0     20241.8     13035.8
0         148     381.288     208.899           0     19808.4     12844.1
0         149     382.273     208.727           0     19710.4     12898.3
0         150     383.239     208.462           0     20947.2     13123.5
0         151     384.185     208.137           0     24087.8     12956.2
0         152     385.122     207.785           0       25019     13102.1
0         153     386.057     207.427           0     23717.4     13396.6
0         154     386.991     207.068           0     22300.3     13556.9
0         155     387.923     206.703           0     22418.9     13264.9
0         156     388.848      206.32           0     22215.3       13494
0         157     389.761     205.909           0     21613.2     12837.6
0         158     390.657     205.464           0     20345.9     13240.1
0         159      391.54     204.992           0     18979.3     13197.7
0         160     392.416     204.507           0     19754.5     13241.7
0         161     393.295      204.03           0     19197.6     13403.2
0         162     394.191     203.583           0     18342.9     14017.8
0         163      395.11     203.187           0       19263       14240
0         164     396.056      202.86           0     22089.9     15359.7
0         165     397.022     202.597           0     23027.6     15487.8
0         166     397.995     202.364           0     24721.2     15344.8
0         167     398.963     202.107           0     26716.1     15485.3
0         168      399.91     201.784           0     27145.1       15645
0         169     400.826      201.38           0     26226.8     15265.9
0         170     401.709      200.91           0     25282.9     15348.1
0         171     402.579     200.413           0     25349.3     15591.5
0         172     403.461     199.942           0       26339     15566.8
0         173     404.381     199.548           0     27592.8     15194.7
0         174     405.347     199.285           0     29324.7       15121
0         175     406.345     199.215           0     30621.2     15641.8
0         176      407.33      199.39           0     28098.8     17976.7
0         177     408.257     199.767           0     25378.1     16603.2
0         178     409.128      200.26           0     23326.3     15769.7
0         179      409.97     200.801           0     22322.5     15952.8
0         180     410.807     201.349           0     22061.6     16151.2
0         181     411.653     201.884           0     21991.4     16142.6
0         182     412.514     202.395           0     21315.2       15636
0         183      413.39     202.879           0     20633.4     15431.9
0         184     414.281     203.337           0     20264.2     15169.2
0         185     415.185     203.766           0     22187.6     14574.6
0         186     416.103     204.164           0       22344     14420.7
0         187     417.037     204.525           0     22608.7     14999.5
0         188     417.983      204.85           0     23281.6     15260.5
0         189     418.942     205.136           0     23167.9     15110.2
0         190     419.912     205.386           0     22410.7     14615.8
0         191     420.887     205.611           0       22982     14615.4
0         192     421.862     205.836           0       23051     14528.3
0         193     422.835     206.071           0     22222.8     14846.8
0         194     423.794     206.359           0     20910.8     15025.9
0         195     424.737     206.695           0     20368.3     15239.2
