image	C:/Users/avirm/Documents/Research/Image 2/BB (62).tif
intensity-scaling	0
gaussian-std	1.6
ridge-threshold	0.011
maximum-foreground	65535
minimum-foreground	0
init-z	true
snake-point-spacing	2
minimum-snake-length	8
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.01
beta	0.1
gamma	2
external-factor	1
stretch-factor	0.45
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
2          28     310.391     109.717           0     20076.6     12603.9
2          29     311.471     111.413           0     22151.8     12398.2
2          30     312.637     113.051           0     23529.3     12462.1
2          31      313.88     114.631           0       26545     13248.6
2          32     315.191     116.156           0       25881     13165.4
2          33     316.558      117.63           0     22677.2     13916.8
2          34     317.976     119.056           0     21474.4     13926.4
2          35     319.449     120.424           0     21263.3     14001.3
2          36     320.986      121.72           0     20347.9     14099.8
2          37     322.592      122.93           0     23171.4     15517.2
2          38     324.255     124.059           0     24931.1     13961.3
2          39     325.953     125.136           0     24076.2     13003.1
2          40     327.663     126.193           0       24605     13021.5
2          41     329.375     127.249           0     24113.8     12996.4
2          42     331.086     128.304           0     25180.7     12490.8
2          43     332.799     129.357           0     24412.8     12731.7
2          44     334.515     130.404           0     25712.8       12851
2          45     336.242     131.435           0     26487.9     13052.3
2          46     337.985     132.437           0     27890.4     12896.6
2          47     339.755      133.39           0     29575.1     13226.1
2          48     341.559     134.277           0     27403.8     12774.6
2          49     343.398      135.09           0       28971     13191.8
2          50     345.274     135.815           0     26816.4     13777.1
2          51     347.186     136.435           0       23724     14068.4
2          52     349.131     136.944           0     20403.1     13387.6
2          53     351.099     137.357           0     19525.2     10866.7
2          54     353.082     137.691           0     20386.4     10517.7
2          55     355.073     137.967           0     21863.1     9582.91
2          56     357.069     138.208           0     23844.3     8621.84
2          57     359.067     138.434           0     24599.2     8575.84
2          58     361.067     138.637           0     24162.6     8167.85
2          59     363.073     138.775           0     25270.2     7339.81
2          60     365.083      138.81           0     22079.4     6438.37
2          61     367.093     138.733           0     17262.6     6743.25
2          62     369.095      138.55           0     14884.8     6470.74
2          63     371.087     138.279           0     14003.4     6052.57
2          64     373.071      137.95           0     11270.8     6038.88
2          65     375.049     137.594           0       12459     6627.68
2          66      377.03     137.246           0       12085     5921.97
2          67     379.016     136.932           0     11721.1     5837.75
2          68     381.007     136.654           0     11483.5     6299.46
2          69     383.002     136.404           0     12769.4     6449.28
2          70     384.999     136.171           0       10936     6917.54
2          71     386.997     135.952           0     10589.9     7147.47
2          72     388.998     135.754           0     11030.6     7304.78
2          73     391.002     135.583           0     10904.7     6101.14
2          74     393.007      135.44           0     10174.9     6256.88
2          75     395.015     135.329           0     10406.3        6413
2          76     397.024     135.255           0     11081.1     6427.83
2          77     399.034     135.224           0     10311.1      6380.7
2          78     401.045     135.208           0     10767.8     6159.87
2          79     403.055     135.222           0     10540.9     6238.08
2          80     405.064       135.3           0     10575.8     5044.88
2          81     407.068     135.467           0       11226     5038.19
2          82     409.064     135.712           0     10763.1     1115.48
2          83     411.055     135.986           0           0           0
#1
3           0     85.1056     163.044           0           0           0
3           1     86.5155       161.6           0     15763.1           0
3           2     87.9207     160.152           0     15247.8     185.207
3           3     89.3198     158.697           0     17862.1     6281.74
3           4     90.7374     157.261           0       17452     9057.79
3           5      92.213     155.884           0     16979.8     11607.6
3           6      93.765     154.594           0     16708.6     12631.3
3           7     95.3746     153.376           0     16086.5     12522.7
3           8     97.0065     152.189           0     15727.7     12069.2
3           9      98.642     151.007           0     14820.4       11918
3          10     100.284     149.833           0     14683.6     11213.3
3          11     101.942     148.683           0     15673.9     11529.5
3          12     103.621     147.564           0     17081.3     11490.6
3          13     105.322     146.477           0       17398     10539.2
3          14     107.043     145.422           0     16918.7     10377.9
3          15     108.778     144.391           0     16719.5     10309.1
3          16     110.527     143.385           0     15894.1       10364
3          17     112.296     142.413           0     15050.9     10574.1
3          18     114.089     141.486           0     15713.4     10532.8
3          19     115.903     140.603           0     15340.8     10500.5
3          20     117.735     139.756           0     15456.8     10773.9
3          21     119.579     138.936           0     17143.3     10519.1
3          22     121.432     138.136           0       18394     10797.9
3          23     123.291     137.351           0     18610.4     10855.9
3          24     125.157     136.581           0     20141.1     10917.2
3          25     127.031     135.831           0     20843.4     11241.1
3          26     128.913     135.104           0     22228.6     11644.3
3          27       130.8     134.388           0     19589.2     11978.1
3          28     132.686     133.669           0     19947.9       12159
3          29     134.569     132.944           0     21434.1     11970.4
3          30     136.451     132.214           0     20764.3       11944
3          31     138.334     131.488           0     21048.6     11457.5
3          32     140.222     130.775           0     20884.2     11069.3
3          33     142.114     130.073           0     20933.5     10839.9
3          34     144.006      129.37           0     20705.2     11164.4
3          35     145.895     128.661           0       18965     11113.1
3          36     147.786     127.956           0     18756.9     11201.8
3          37     149.688     127.281           0     17433.7     11276.4
3          38     151.616     126.685           0     15484.7     11406.7
3          39     153.583     126.232           0     15249.9     11717.3
3          40     155.586     125.988           0     15548.4     12050.8
3          41     157.604     125.966           0     15704.3     12439.4
3          42     159.618     126.106           0     17324.4     13039.1
3          43     161.626     126.304           0     15941.2       13668
3          44     163.638     126.465           0     16177.6     13492.3
3          45     165.655     126.521           0     16394.6     13988.7
3          46     167.671     126.434           0     15839.6     13768.6
3          47     169.676     126.198           0     15233.3     13686.6
3          48     171.663     125.847           0     16274.8     13666.4
#1
4           0     180.849     129.702           0     26754.6     14863.5
4           1     182.041     131.322           0       26791     15717.8
4           2     183.352     132.848           0     26474.7     15197.1
4           3     184.763     134.281           0     30731.1     14792.8
4           4     186.242     135.644           0     33003.8     14931.1
4           5     187.757     136.967           0     35686.6     14780.9
4           6     189.293     138.266           0     35694.3     15175.9
4           7     190.841     139.549           0     34120.2     14340.4
4           8     192.389     140.834           0     33728.4     14690.7
4           9     193.926     142.131           0     34829.8     14775.3
4          10     195.448     143.447           0       37509     14505.5
4          11     196.955     144.778           0     40815.1       14062
4          12     198.463     146.109           0     42405.3     14391.1
4          13     199.999     147.408           0     43092.6     14298.3
4          14     201.604     148.621           0     40901.9     14225.3
4          15     203.322     149.666           0     40326.8     8930.83
4          16      205.18     150.436           0       32734     7358.46
4          17     207.148      150.85           0     28068.3     7394.61
4          18     209.158     150.913           0     22954.6     7323.49
4          19     211.157      150.69           0     18468.3     7023.62
4          20     213.119     150.249           0     15692.6     6812.42
4          21     215.044     149.665           0     14287.3     6467.89
4          22     216.951     149.026           0     13326.1     6701.16
4          23     218.852     148.369           0     13527.2     7763.13
4          24     220.751     147.706           0     12802.7     9140.31
4          25     222.647     147.035           0     13210.5     10946.9
4          26     224.541     146.356           0     12668.1     12126.9
#1
5           0     165.471      74.826           0     14350.7     13223.2
5           1     167.478     74.7412           0     16533.2     14999.2
5           2     169.484     74.6476           0     17677.1     13729.5
5           3      171.49     74.5566           0     19665.4     12851.9
5           4     173.499     74.5193           0     20179.7     12213.7
5           5     175.506     74.5875           0     17858.4     12156.1
5           6     177.505     74.7748           0     20655.6       12392
5           7     179.492     75.0688           0     20989.7     13306.6
5           8      181.46     75.4714           0     20162.7       13383
5           9     183.403       75.98           0     19187.8     13339.5
5          10      185.32     76.5799           0     18449.6     12785.1
5          11     187.216     77.2424           0     20879.5     12934.8
5          12       189.1     77.9371           0       22058     12265.2
5          13     190.979     78.6461           0     18512.5     12529.5
5          14     192.855     79.3635           0     18922.7       13070
5          15     194.728     80.0889           0     19722.3     13274.3
5          16     196.597     80.8238           0     19399.5     13622.6
5          17     198.459     81.5756           0     19722.3     13625.5
5          18     200.307     82.3643           0     20958.9     14934.5
5          19     202.117     83.2338           0     20892.8     15098.6
5          20     203.853     84.2444           0       20575     14508.5
5          21     205.471     85.4343           0     22396.2     13947.1
5          22     206.953     86.7892           0     23664.6     14182.4
5          23      208.33     88.2517           0     21807.4     14311.6
5          24     209.655     89.7606           0     21160.3     13316.8
5          25     210.965      91.283           0     20977.6     13559.4
5          26     212.261     92.8173           0     20587.7     14255.9
5          27     213.531     94.3731           0     20598.8     13671.4
5          28     214.754     95.9667           0     21919.5     13350.1
5          29      215.91      97.609           0     21576.9       13790
5          30     216.963     99.3193           0     24472.8     14262.8
5          31     217.889     101.102           0     27388.8     14653.2
5          32     218.693     102.942           0     25253.7     16123.8
5          33     219.397     104.823           0     31779.6     16945.8
5          34     220.045     106.724           0     40162.6     22811.1
#1
6           0     223.697     105.134           0     25394.9     20074.3
6           1     224.295     103.216           0     19631.5     21778.2
6           2     224.969     101.322           0     17486.8     18025.1
6           3     225.705     99.4526           0     16904.7     14731.4
6           4     226.509     97.6113           0     17023.3       14158
6           5     227.379     95.7997           0     16416.3     13899.2
6           6     228.307     94.0174           0     18502.8     13576.3
6           7     229.295     92.2676           0     18957.2       14268
6           8     230.345     90.5542           0     20098.9     14026.9
6           9     231.468     88.8879           0     18552.9     13609.2
6          10     232.651     87.2633           0     17891.6     13545.6
6          11     233.871     85.6667           0     17999.1     13458.6
6          12     235.115     84.0882           0       19601     13579.7
6          13     236.374     82.5219           0     18927.6       13471
6          14     237.639     80.9607           0     21493.7     13272.6
6          15     238.901     79.3973           0     19886.3     12895.9
6          16     240.158     77.8289           0     20699.2       13354
6          17     241.402     76.2511           0     18676.3     13024.4
6          18     242.622     74.6544           0     16153.6     12861.5
6          19     243.804     73.0289           0     15569.4     12836.3
6          20     244.933     71.3669           0     16632.5     12931.5
6          21     246.006     69.6677           0       18059     12863.5
6          22     247.032     67.9399           0     19916.2     13033.4
6          23     248.041     66.2024           0     19609.6     12643.6
6          24     249.079     64.4813           0     17475.8     12225.2
6          25     250.196      62.811           0     16151.3     12124.9
6          26     251.453     61.2429           0     15786.6     12003.5
6          27       252.9     59.8488           0     14582.2     11510.9
6          28     254.552     58.7052           0     12980.6     11311.3
6          29     256.367     57.8424           0     12060.3     9392.46
6          30     258.281     57.2315           0     11059.7     9748.51
6          31     260.246      56.812           0       10196     8539.83
6          32     262.235     56.5222           0     11404.3     8145.74
6          33     264.233     56.3094           0     11195.6     7591.74
6          34     266.235     56.1308           0       11349     6995.11
6          35     268.236     55.9507           0     10565.6     6559.84
6          36     270.235     55.7444           0     11269.1      8032.3
6          37      272.23     55.5051           0     11888.9     7792.16
6          38     274.222      55.238           0     11490.3      7457.6
6          39     276.211     54.9553           0     11902.2     7383.14
6          40       278.2     54.6668           0     13759.8     7537.86
6          41     280.187     54.3692           0     16072.5     8834.36
6          42     282.173     54.0603           0     12780.1     7076.06
6          43     284.163     53.7835           0     12783.6     8153.07
6          44     286.164     53.5944           0     16230.4     7284.53
6          45      288.17     53.4726           0     16906.4      7552.2
6          46     290.175     53.3409           0     12628.4     8297.78
6          47     292.177     53.1657           0     13512.7     7279.43
6          48     294.177     52.9695           0     14007.8     6164.52
6          49     296.177     52.7805           0     14783.9     6560.21
6          50     298.179     52.6066           0     13446.1      8950.5
6          51     300.184     52.4733           0     14243.4     8014.68
6          52     302.193     52.4238           0     15282.6     6764.75
6          53     304.201     52.4932           0     16282.4     6915.72
6          54     306.201     52.6954           0     16954.7     7176.99
6          55     308.185     53.0135           0     17338.6     8146.54
6          56     310.154     53.4116           0     15966.1     9762.17
6          57     312.113     53.8591           0     16333.4     10627.5
6          58     314.067     54.3303           0     16988.9     11058.9
6          59      316.02     54.8025           0     16410.3     12374.5
6          60     317.976     55.2647           0     16866.8     12199.3
6          61     319.934     55.7171           0     17267.6     12175.1
6          62     321.892     56.1683           0       18059     11890.6
6          63     323.848     56.6265           0     18310.8     11894.1
6          64     325.803     57.0936           0     18197.1     12125.8
6          65     327.755     57.5686           0     17238.1     11810.8
6          66     329.707     58.0491           0     17062.4     11987.3
6          67      331.66     58.5225           0     17238.9     11963.3
6          68     333.618     58.9741           0     17756.2     11536.1
6          69     335.583     59.3952           0     15930.5     11620.1
6          70     337.554     59.7826           0     16606.3     11990.1
6          71     339.532     60.1394           0     17328.6     11947.3
6          72     341.513     60.4782           0       16487     12577.9
6          73     343.494      60.812           0     17027.7     12700.1
6          74     345.478     61.1344           0     18786.8       12396
6          75     347.466     61.4286           0     18994.4     12421.7
6          76     349.458     61.6871           0       18817     11874.4
6          77     351.456     61.9089           0     20044.9     11974.1
6          78     353.456      62.101           0     17127.9     11373.8
6          79     355.457     62.2799           0     16887.1       11201
6          80     357.459     62.4623           0     17087.8       11683
6          81     359.459     62.6499           0     16635.1     11701.7
6          82     361.461     62.8272           0     16733.1     11258.5
6          83     363.465     62.9695           0     17519.9     11653.1
6          84     365.473     63.0447           0     16510.9       11225
6          85     367.483     63.0165           0     14923.6     11333.3
6          86     369.485     62.8491           0     16626.4     11051.7
6          87     371.469     62.5254           0     16342.8     11238.3
6          88     373.424     62.0613           0     15585.5       11531
6          89     375.353     61.4977           0     15189.5     11401.8
6          90     377.264     60.8769           0     16390.1     11533.8
6          91     379.165     60.2253           0     15584.8     10980.4
6          92     381.059     59.5547           0       14342     10641.3
6          93     382.949      58.871           0       14842     10926.5
6          94     384.835     58.1799           0     13967.7     10918.5
6          95     386.724     57.4934           0     14128.9     11057.4
6          96     388.616     56.8162           0     14602.3     11712.4
6          97     390.519     56.1713           0       13218     11069.3
6          98     392.433     55.5576           0       12020     10593.6
6          99      394.35     54.9566           0     12808.5     10439.1
6         100     396.264     54.3453           0     11708.6     10460.1
6         101     398.171     53.7115           0     12199.3     10610.9
6         102     400.072     53.0578           0       11673     10558.8
#1
7           0     220.045     106.724           0     40162.6     18775.5
7           1     220.115     108.737           0     32826.7     18841.3
7           2     220.359     110.736           0     30274.6     16717.3
7           3     220.729     112.716           0     29690.4     14689.2
7           4     221.159     114.683           0     29787.7     14093.3
7           5       221.6     116.649           0     29896.4     14717.2
7           6     222.048     118.612           0     32123.2     14799.2
7           7     222.526     120.569           0       30468     14785.7
7           8     223.043     122.516           0     33694.1     15069.1
7           9     223.598     124.452           0     31271.4     16056.3
7          10     224.168     126.383           0     27866.1     15923.1
7          11     224.731     128.317           0     30107.2     15922.4
7          12     225.308     130.247           0     29395.6     16179.2
7          13     225.949     132.156           0       30337     15747.6
7          14      226.71     134.021           0     31538.4     14961.6
7          15     227.633     135.811           0     32709.2     15185.6
7          16      228.72     137.507           0     30163.4     14924.3
7          17     229.935     139.113           0     30270.2     13738.8
7          18     231.238     140.649           0     27124.1     13407.3
7          19     232.618     142.116           0     25272.2     13224.1
7          20     234.109     143.469           0     25846.3     13318.1
7          21     235.768     144.612           0       24450     13925.4
7          22     237.616     145.411           0     19818.9     13268.6
7          23     239.595     145.789           0     16156.6     14242.5
7          24     241.609     145.813           0     15088.7     10157.6
7          25     243.615     145.634           0     14847.1      9505.3
7          26     245.611      145.37           0     14211.5     9862.55
7          27     247.604     145.074           0     13353.7      9682.4
7          28     249.593     144.762           0     12227.9     9729.32
7          29     251.581     144.439           0     11803.3     9987.72
7          30     253.569     144.112           0     11323.4     9591.97
7          31     255.557     143.791           0     11775.3     9523.03
7          32     257.547      143.48           0     12130.2     9738.85
7          33     259.538     143.178           0     11176.9     10216.4
7          34     261.532     142.888           0     11544.6     10606.5
7          35     263.526      142.61           0     11919.8     11265.4
7          36     265.522      142.34           0     11486.3     11725.4
7          37     267.519     142.077           0     11553.2       11416
7          38     269.518     141.826           0     11977.6     11090.2
7          39     271.518     141.596           0     12977.8     11019.3
7          40     273.523     141.396           0     12233.2     11518.4
7          41      275.53     141.231           0     13141.4     12047.7
7          42      277.54     141.098           0     12719.8     12306.1
7          43     279.551     140.986           0     13242.7     11931.4
7          44     281.562     140.889           0     12898.4     10909.8
7          45     283.575     140.804           0     12269.3     11105.9
7          46     285.588     140.736           0     12414.7       11283
7          47     287.601     140.683           0     12078.8     11158.1
7          48     289.615     140.643           0     12914.4     11571.1
7          49     291.628       140.6           0       13706     12021.8
7          50     293.642     140.542           0     14030.8     11864.5
7          51     295.654      140.47           0     12219.3     10556.3
7          52     297.666     140.377           0       12568     10115.9
7          53     299.675     140.228           0     11172.6     9817.21
7          54     301.674     139.983           0     11886.7     10851.9
7          55     303.652     139.603           0     11718.4     11852.9
7          56     305.589     139.053           0     11279.3     12391.8
7          57     307.463     138.314           0     11886.3     12092.4
7          58     309.254     137.393           0     12621.8     11242.4
7          59     310.955     136.314           0     13279.6     11104.7
7          60     312.563     135.101           0     13762.5     11133.7
7          61     314.081     133.778           0     12737.8     11270.5
7          62     315.519     132.368           0     13894.4     11458.2
7          63     316.898     130.899           0     14796.6     12327.7
7          64     318.255     129.411           0     14387.2     12469.1
7          65     319.642     127.951           0     14095.8     13344.8
7          66     321.101     126.562           0     14810.9     13657.2
7          67     322.646      125.27           0     19699.2       17488
7          68     324.255     124.059           0     24931.1     18520.7
#1
8           0      171.49     74.5566           0     19665.4     13450.4
8           1     170.311     76.2132           0     16511.3     13576.3
8           2     169.223     77.9311           0     18013.2     12775.1
8           3     168.263     79.7242           0     18369.6     12453.2
8           4     167.454     81.5899           0     18688.7       11846
8           5     166.816     83.5209           0     18541.6     11485.9
8           6     166.351     85.5005           0     16470.8     11410.6
8           7     166.034     87.5093           0     16434.7       11575
8           8     165.826     89.5322           0     16103.8     11471.6
8           9     165.698     91.5618           0     18212.6     15087.2
8          10     165.639     93.5946           0     18451.4     15402.1
8          11     165.623     95.6281           0     19912.4     13290.1
#1
9           0     367.273     103.438           0     15008.1     14137.3
9           1     369.131     104.211           0     16585.9     13879.2
9           2      370.98     105.005           0     15665.8     13787.7
9           3     372.813     105.837           0     17288.3     13559.8
9           4     374.625     106.713           0     19190.5     13587.6
9           5     376.426     107.612           0       18812     13300.5
9           6     378.242      108.48           0     17477.3     13347.2
9           7     380.099     109.255           0     16589.5     13432.4
9           8     382.006     109.899           0     15398.6     13383.2
9           9     383.957     110.395           0     18185.3     13847.6
9          10     385.934     110.771           0     17634.3     13285.5
9          11     387.919     111.102           0     17386.1     13243.3
9          12     389.895     111.483           0     15519.7     12716.3
9          13      391.84     112.003           0     14967.5       12816
9          14     393.713      112.74           0       16023     12553.6
9          15     395.451     113.754           0     14384.4     12478.4
9          16     396.979     115.063           0     13719.2     12967.8
9          17     398.245     116.628           0     12133.1     12438.7
9          18     399.269     118.361           0     10262.3     12262.7
9          19     400.128     120.181           0       11102       10927
9          20     400.895     122.042           0     10189.1     10294.8
9          21     401.632     123.915           0     10296.4     10270.9
9          22     402.381     125.783           0     9723.66     10044.2
9          23     403.205     127.619           0     10491.8     9258.34
9          24     404.121     129.411           0     10007.2      8404.8
9          25     405.143     131.145           0     10111.3     7424.45
9          26     406.298     132.793           0     10972.2     6247.38
9          27      407.61      134.32           0     10185.9     5434.46
9          28     409.064     135.712           0     10763.1     1440.82
#1
10           0     280.187     54.3692           0     16072.5     13561.8
10           1     280.599     56.3219           0     15587.9       12855
10           2     280.997     58.2775           0       15906     12192.4
10           3     281.376      60.237           0     16304.2     11791.4
10           4     281.741      62.199           0     15480.6     11853.6
10           5     282.121     64.1582           0       16201     12359.9
