image	C:/Users/avirm/Documents/Research/Image 1/BB (4) (1).tif
intensity-scaling	0
gaussian-std	0.8
ridge-threshold	0.014
maximum-foreground	65535
minimum-foreground	100
init-z	true
snake-point-spacing	1
minimum-snake-length	15
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.01
beta	0.1
gamma	2
external-factor	4
stretch-factor	1.2
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#0
0         121     276.678     82.7815           0     24058.4     14863.4
0         122      277.11      81.878           0     23441.3     14820.8
0         123     277.554     80.9809           0     24874.2     15141.8
0         124     278.017     80.0935           0     27825.4     14461.9
0         125     278.517     79.2265           0     27360.9     14027.9
0         126     279.089     78.4069           0     29101.2     13019.2
0         127     279.749     77.6554           0     28865.2     13293.9
0         128     280.447     76.9384           0     29755.3     13027.7
0         129     281.089     76.1738           0     28333.5     12968.6
0         130      281.58     75.3078           0     24563.7       13753
0         131     281.915     74.3663           0     21714.3     14642.2
0         132     282.184      73.402           0     20846.7     14960.3
0         133     282.455     72.4382           0     19066.1     13949.3
0         134     282.744     71.4796           0     18161.5     12736.6
0         135     283.051      70.527           0     19348.8       11889
0         136      283.38     69.5814           0     18718.9     11542.9
0         137     283.721     68.6401           0     17835.2     11504.8
0         138     284.057     67.6972           0       17864     12003.3
0         139     284.361     66.7436           0     17321.1     12421.4
0         140     284.575     65.7682           0     18011.2     11865.7
0         141     284.598     64.7759           0     19596.7       11180
0         142     284.322     63.8275           0     20070.6     10938.7
0         143     283.763     63.0086           0     18605.4     11044.9
0         144     283.011     62.3573           0       17591     10603.3
0         145     282.144      61.863           0     15949.6     10907.7
0         146     281.225     61.4681           0     14777.9     11378.3
0         147     280.295     61.0982           0     15071.1     12234.7
0         148     279.377     60.6999           0     14069.2     12368.8
0         149     278.482     60.2523           0     13968.2     11812.6
0         150     277.611      59.759           0       14296     10978.8
0         151     276.758     59.2349           0     14724.2     10411.5
0         152     275.916      58.693           0     14692.5     10296.8
0         153     275.082     58.1398           0     14795.5     9558.03
0         154     274.251     57.5808           0     14155.6     8914.15
0         155     273.421      57.021           0     14735.3     8476.07
0         156     272.591      56.462           0     14987.8     8284.61
0         157     271.766     55.8936           0       15676     7032.29
0         158      270.96     55.3003           0     14963.1     6390.79
0         159     270.165     54.6927           0       15132     6565.82
0         160     269.354     54.1061           0       14003     5563.07
0         161      268.51      53.568           0     13979.2     4734.46
0         162     267.639     53.0747           0     13882.8     4739.22
0         163     266.753     52.6091           0     12611.8     4575.12
0         164      265.86      52.157           0     12619.9     4422.42
0         165     264.969     51.6993           0     12851.2      4533.4
0         166     264.092     51.2182           0     12653.8     4495.03
0         167     263.219     50.7271           0     13360.1      4409.9
0         168     262.333     50.2613           0       13834     4383.58
0         169     261.414     49.8688           0     13407.8     4364.88
0         170     260.459     49.5715           0     11759.8     4309.62
0         171     259.487     49.3321           0     10722.1     4390.64
0         172     258.511     49.1091           0     10184.2     4459.64
0         173     257.532     48.9004           0     9505.43     4312.68
0         174      256.55     48.7062           0     9022.62     4437.57
0         175     255.571     48.4962           0     9277.47     4300.18
0         176     254.602      48.248           0     8667.06     4163.71
0         177     253.634     47.9902           0     8407.08     4312.52
0         178     252.659     47.7632           0     9095.47     4398.64
0         179     251.677     47.5725           0     8515.74     4287.36
0         180     250.687     47.4228           0     8311.59     4252.06
0         181     249.691     47.3303           0     8022.96      4443.9
0         182     248.691     47.2744           0     8684.68     4478.06
0         183     247.694     47.1872           0     8656.13     4444.74
0         184     246.711     47.0086           0     8173.29      4385.8
0         185      245.75     46.7316           0     8472.34     4526.07
0         186     244.809     46.3909           0     9178.41     4549.77
0         187     243.873     46.0359           0     8757.98     4779.52
0         188     242.929     45.7033           0     8718.44     5074.37
0         189     241.975     45.3983           0     8500.14     5045.11
0         190     241.014     45.1169           0     9116.07     5057.27
0         191     240.045     44.8687           0     10099.3     4696.92
0         192     239.065     44.6628           0     8773.33     4463.76
0         193      238.08     44.4825           0     8610.07     4363.01
0         194     237.099     44.2871           0     8469.83     4302.88
0         195     236.128     44.0448           0     8213.54      4455.2
0         196     235.171      43.752           0     8565.56     4446.43
0         197     234.226     43.4203           0     9159.08     4514.55
0         198     233.291     43.0636           0     8249.98     4414.31
0         199     232.361     42.6926           0     7964.01     4607.76
0         200     231.435     42.3132           0     8191.32     4524.61
0         201     230.507     41.9375           0     8062.15     4392.16
0         202     229.573     41.5756           0      8353.7     4515.48
0         203     228.632     41.2343           0     7898.07     4429.14
0         204     227.677     40.9364           0     8439.23     4446.79
0         205     226.706     40.6927           0     9429.41     4491.75
0         206     225.725     40.4937           0     9354.27     4425.94
0         207     224.733     40.3701           0     9560.92     4404.16
0         208     223.735     40.3872           0     9295.04     4394.71
0         209     222.746      40.538           0     9399.54        4442
0         210     221.765     40.7354           0     9646.26     5469.63
0         211     220.776     40.8857           0     9963.73     5311.58
0         212     219.777     40.9135           0     10319.1     5781.57
0         213      218.79     40.7719           0     10789.4     6053.46
0         214     217.836     40.4749           0     11493.2     5704.47
0         215     216.907     40.1021           0     11053.3     6239.34
0         216     215.973     39.7423           0     10878.5     6577.29
0         217     215.021     39.4353           0     10934.3     5696.63
0         218     214.059     39.1595           0     10770.6     4801.31
0         219     213.098     38.8775           0     9827.56     5041.52
0         220     212.142     38.5793           0       10364     5145.13
0         221     211.182     38.2973           0     9734.19     4859.94
0         222     210.206     38.0751           0      9507.1     4696.57
