image	C:/Users/avirm/Documents/Research/Image 17/AB (12).tif
intensity-scaling	0
gaussian-std	1.35
ridge-threshold	0.0038
maximum-foreground	65535
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	12
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.006
beta	0.24
gamma	2
external-factor	2.2
stretch-factor	0.15
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
0           0     87.6212     226.626           0     31130.4     17180.3
0           1     88.6213     226.631           0     29457.8     18127.9
0           2     89.6212     226.617           0       27748     17640.4
0           3     90.6204     226.574           0     25594.3     17595.7
0           4     91.6176     226.498           0     24211.4     17340.3
0           5     92.6113     226.384           0     24399.6     17632.1
0           6     93.5995     226.231           0     24961.9     17887.6
0           7     94.5811      226.04           0     24636.1     17697.8
0           8     95.5558     225.815           0     25727.5     17114.2
0           9     96.5211     225.554           0     26916.5     16250.2
0          10     97.4768     225.259           0     27968.2     16522.3
0          11     98.4303     224.958           0     29257.1     16793.1
0          12     99.3849     224.659           0     29094.2     16806.9
0          13     100.341     224.367           0     29404.2     16904.7
0          14     101.298     224.075           0     30565.8     16347.6
0          15     102.252     223.776           0     31636.1     16172.8
0          16     103.203     223.467           0     31496.2     16532.9
0          17     104.152      223.15           0     33024.2     16589.9
0          18     105.101     222.835           0     31819.3     16023.6
0          19     106.053     222.527           0     30625.3     16204.3
0          20     107.007     222.228           0     27611.2     16274.9
0          21     107.965     221.943           0     27853.9     16183.5
0          22     108.932     221.684           0     27868.1     15758.4
0          23     109.904     221.453           0     27128.8     15746.3
0          24     110.881     221.235           0     27039.8     15812.7
0          25     111.857     221.019           0     27520.8     15687.6
0          26     112.835     220.808           0       26621     15397.3
0          27     113.815     220.612           0     26283.3       15268
0          28     114.801     220.441           0     24810.2     15533.5
0          29      115.79     220.294           0     24396.1     15355.7
0          30     116.782     220.165           0     23790.9     15137.9
0          31     117.774     220.041           0       26720     15397.4
0          32     118.765     219.908           0     28977.4     15385.2
0          33     119.754     219.756           0     28275.4     15820.3
0          34      120.74     219.591           0     25537.2     15668.7
0          35     121.727     219.427           0     25055.2     15943.5
0          36     122.716     219.282           0     24933.5     15599.8
0          37     123.709     219.163           0     24759.6     16509.3
0          38     124.705     219.068           0     25271.4     17192.1
0          39     125.702     218.989           0     23836.1       17357
0          40     126.699      218.92           0     23522.7     17083.6
0          41     127.698     218.864           0     24896.4     17553.6
0          42     128.697     218.819           0     26577.6     17591.1
0          43     129.696     218.773           0     26229.8     17407.3
0          44     130.694     218.704           0     26894.1     17233.2
0          45     131.687      218.59           0     27356.6     17037.1
0          46     132.673     218.423           0     27236.1     16974.5
0          47      133.65     218.209           0     27889.4     16642.2
0          48     134.621     217.969           0     29098.8     16780.8
0          49     135.592     217.727           0       29573     16883.3
0          50     136.567     217.507           0     30087.5     16922.7
0          51     137.549     217.314           0     30413.9     16836.2
0          52     138.534     217.145           0     30956.8     16572.8
0          53     139.522     216.988           0     33052.9     16429.6
0          54      140.51     216.835           0     34299.2     16241.3
0          55     141.498     216.678           0     33866.9     15994.3
0          56     142.484     216.513           0     34472.9     16027.3
