image	C:/Users/avirm/Documents/Research/Image 19/AB (5).tif
intensity-scaling	0
gaussian-std	1.2
ridge-threshold	0.0036
maximum-foreground	65535
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	12
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.006
beta	0.26
gamma	2
external-factor	2.4
stretch-factor	0.12
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
0         122     319.547     217.787           0     53589.2       24274
0         123     320.308      218.44           0     52917.2     24011.7
0         124     321.064     219.098           0     54774.1     24899.7
0         125      321.81     219.767           0     51716.4     26298.4
0         126     322.539     220.455           0     51857.6     27228.7
0         127     323.244     221.168           0       55454     27055.7
0         128     323.924     221.905           0     58888.3     26296.7
0         129     324.582     222.661           0     55677.2     26286.6
0         130     325.218     223.436           0     53360.6     27269.2
0         131     325.832     224.228           0     50889.9     28406.8
0         132     326.425     225.036           0     51123.7     28511.4
0         133     326.999     225.858           0     48234.2     27616.2
0         134     327.572     226.681           0     48978.7     28460.6
0         135     328.165     227.489           0     50748.6     29798.6
0         136     328.794     228.269           0     52413.7     29955.5
0         137     329.464     229.014           0     53774.8     28439.2
0         138     330.139     229.756           0     53031.5     28033.3
0         139     330.806     230.504           0     53294.6     28028.2
0         140     331.476      231.25           0     54150.8       28703
0         141     332.162     231.981           0     56263.3     28955.8
0         142     332.886     232.674           0     55575.9     28940.1
0         143     333.663     233.307           0     54102.9     29681.8
0         144     334.488     233.877           0     51726.5     29586.7
0         145     335.341     234.403           0     51014.3     29850.1
0         146     336.206     234.911           0     49565.9     29741.3
#1
1           0     139.807     254.081           0       65535     30381.8
1           1     140.747     253.736           0       65535     32844.7
1           2     141.688     253.395           0       65535     36835.4
1           3     142.628     253.049           0     65400.4     39663.7
1           4     143.563     252.689           0       65535     40124.4
1           5     144.488     252.305           0     65356.6     41695.4
1           6     145.403     251.899           0       65535     42725.1
1           7     146.316     251.488           0     65510.5     44606.2
1           8     147.231     251.079           0     65430.9     44780.3
1           9     148.147     250.675           0       65535     45079.5
1          10     149.062     250.268           0     65465.4       45358
1          11     149.972      249.85           0     65513.7     45270.9
1          12     150.869     249.403           0       65535       44441
1          13     151.744     248.917           0     65498.8     44607.5
1          14     152.599     248.396           0       65535     43420.2
1          15     153.446     247.862           0       65535     43023.6
1          16     154.301     247.339           0       65535     42586.3
1          17     155.174      246.85           0       65535     42466.9
1          18     156.071     246.403           0       65535     43592.2
1          19     156.986     245.996           0       65535       45638
1          20     157.914      245.62           0       65535     46672.6
1          21     158.848     245.258           0       65535     47342.5
1          22     159.782     244.897           0       65535     47936.2
1          23     160.715     244.533           0       65535     46721.3
1          24     161.648      244.17           0       65535     45432.8
1          25     162.582     243.809           0       65535     45611.8
1          26     163.518     243.453           0       65535     44924.5
1          27     164.457     243.104           0       65535     44047.1
1          28     165.401     242.768           0       65535     42790.8
1          29      166.35      242.45           0       65535     41383.9
1          30     167.305     242.149           0       65535     40787.8
1          31     168.263     241.856           0       65535     40176.3
1          32     169.222     241.566           0       65535     40992.8
1          33      170.18     241.275           0       65535     41535.5
1          34     171.138     240.983           0       65535     41517.9
1          35     172.097     240.696           0       65535     41904.2
1          36     173.059     240.417           0       65535       41619
1          37     174.024     240.148           0       65535     40495.6
1          38      174.99     239.883           0       65535     38188.5
1          39     175.958     239.629           0       65535     36066.1
1          40     176.934     239.401           0       65535     34734.9
1          41     177.918     239.214           0       65535     33143.2
1          42     178.909      239.07           0     65326.8     32068.5
1          43     179.904     238.962           0     65277.7       32029
1          44     180.903     238.886           0     65021.8       32481
1          45     181.903     238.832           0     65313.9       32766
1          46     182.903      238.79           0     65514.7     32826.7
1          47     183.904     238.748           0       65535     33825.1
1          48     184.904     238.699           0       65535     35160.1
1          49     185.904     238.642           0       65535     36557.5
1          50     186.903     238.572           0       65535     37272.3
1          51     187.901     238.485           0       65535     37089.6
1          52     188.898     238.389           0       65535     36455.1
1          53     189.896     238.303           0       65535     35775.6
1          54     190.896      238.25           0       65535     35312.5
1          55     191.897     238.233           0       65535     35140.8
1          56     192.898     238.234           0     65474.2     34661.8
1          57       193.9     238.228           0     65528.4     35143.1
1          58     194.901     238.205           0     65215.7     34879.6
1          59     195.902     238.169           0     65449.6     34824.6
1          60     196.903     238.132           0     65441.2     35561.5
1          61     197.904      238.11           0     65527.1     35310.1
1          62     198.905     238.109           0       65535     35286.9
1          63     199.907     238.126           0       65535     35830.1
1          64     200.908     238.149           0       65535     36027.4
1          65     201.909     238.162           0       65535     37142.7
1          66     202.911     238.156           0       65535     37235.8
1          67     203.912     238.135           0       65535     37487.4
1          68     204.913      238.11           0       65535     37257.7
1          69     205.915     238.099           0       65535       36742
1          70     206.916     238.128           0       65535       35433
1          71     207.913     238.222           0       65535     34998.5
1          72     208.899     238.395           0       65535     34532.4
1          73     209.871     238.636           0       65535     34582.5
1          74     210.831     238.923           0       65535     34511.3
1          75     211.782     239.236           0       65535     34390.1
