image	C:/Users/avirm/Documents/Research/Image 12/AB (64).tif
intensity-scaling	0
gaussian-std	1.35
ridge-threshold	0.005
maximum-foreground	65535
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	15
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.006
beta	0.24
gamma	2
external-factor	2.05
stretch-factor	0.18
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
0           0     330.871     86.8768           0     45912.1     26198.3
0           1      331.64     87.5151           0     47936.2     29224.7
0           2       332.4     88.1643           0     49774.4     30912.9
0           3     333.149     88.8255           0     52939.2     31158.8
0           4     333.892     89.4932           0     52268.7     30706.2
0           5     334.636     90.1603           0     51880.5     30605.6
0           6     335.384     90.8234           0     49845.4     31130.1
0           7     336.134     91.4828           0     49511.5     30736.4
0           8     336.883     92.1447           0     48095.2       30831
0           9     337.613     92.8269           0     50319.5     30291.3
0          10      338.31     93.5427           0     50757.9     30886.8
0          11     338.998     94.2675           0     51284.9     32841.6
0          12     339.697     94.9815           0     50561.5     33576.6
0          13     340.431     95.6601           0     49028.4     35459.7
0          14     341.218     96.2757           0     48878.7     37388.5
0          15     342.062     96.8101           0     47652.2       37889
0          16     342.949      97.271           0     48271.1     38019.7
0          17     343.856     97.6887           0     50775.5     39460.7
0          18     344.766     98.1021           0     51566.4     40139.1
0          19     345.666     98.5355           0     50780.9     40872.8
0          20     346.557     98.9886           0     52178.9     38833.6
0          21     347.442     99.4529           0     53318.4     36660.9
0          22      348.33     99.9116           0     54361.8     35346.2
0          23     349.219     100.366           0     55111.3       34730
0          24      350.11     100.819           0       53147     34791.4
0          25     350.993     101.286           0     52868.8     35057.4
0          26     351.871     101.765           0       50398     34061.9
0          27     352.748     102.243           0     53005.6     33894.4
0          28     353.638     102.697           0     52209.3       32925
0          29     354.549     103.107           0     53659.9     33342.4
0          30     355.481     103.468           0     53197.9     32680.9
0          31     356.427      103.79           0     54304.6     32082.8
0          32     357.379     104.094           0     57557.4       32423
0          33     358.333      104.39           0     61094.4     32382.1
0          34     359.288     104.684           0     64255.8     32218.6
0          35     360.243     104.979           0       65514     31710.5
0          36     361.198     105.274           0     64959.3       31283
0          37     362.154     105.563           0       65514     31265.8
0          38     363.113     105.844           0       65514     31554.9
0          39     364.074     106.119           0       65514     31487.4
0          40     365.035     106.393           0       65514       31813
0          41     365.994     106.673           0       65514     31853.2
0          42     366.949     106.965           0       65514     31310.8
0          43     367.902     107.268           0       65514     30900.1
0          44     368.854      107.57           0       65514     30057.6
0          45     369.808     107.866           0       65514     29837.1
0          46     370.766     108.151           0       65514     29815.7
0          47     371.729     108.418           0       65514     29799.8
0          48     372.696     108.669           0       65514     29814.3
0          49     373.665     108.914           0       65514     29166.3
0          50     374.635     109.155           0       65514     28600.3
0          51     375.606      109.39           0       65514     28410.5
0          52     376.578     109.622           0       65514     28875.6
0          53     377.549     109.858           0       65514     28797.8
0          54     378.518     110.103           0     65417.7       28243
0          55     379.485     110.355           0       65514     27817.5
0          56     380.451     110.608           0       65514     28208.3
0          57     381.417     110.865           0       65410     28677.1
0          58     382.383      111.12           0     65123.4     29436.5
0          59     383.352     111.365           0       65514     31607.3
0          60     384.325     111.592           0     65384.8     32966.3
0          61       385.3     111.808           0     64919.8     33740.1
0          62     386.276     112.023           0     65456.2       33286
0          63      387.25     112.247           0       65514     31396.7
0          64     388.218     112.495           0       65514     29829.5
0          65     389.179     112.769           0       65258     29952.1
0          66     390.137     113.055           0       65205     29486.6
0          67     391.099     113.324           0     63770.4     29532.1
0          68     392.069     113.565           0     63910.4     29430.4
0          69     393.044     113.783           0     63980.6     30049.2
0          70     394.023     113.981           0     65049.3     30557.8
0          71     395.008     114.151           0     63056.8     31405.8
0          72     395.999     114.276           0     63504.3     32350.6
0          73     396.995      114.36           0     60538.5     32241.3
0          74     397.992     114.426           0     57576.6     30187.1
0          75     398.988     114.503           0     57829.1     28295.2
0          76     399.981     114.612           0       57029     26873.5
0          77      400.97     114.757           0     60452.4       26021
0          78     401.955     114.926           0     61047.2     25162.2
0          79     402.938     115.103           0     64233.1     25411.7
0          80     403.923     115.271           0       59639     25599.6
0          81      404.91     115.432           0     63140.8     25938.8
0          82     405.893     115.607           0     63056.9     26415.8
0          83     406.866     115.837           0     64699.3     26985.3
0          84      407.81     116.163           0     61994.3     28566.3
0          85     408.715     116.586           0     58535.3     31713.3
